customer_id,customer_city,customer_region,signup_date,acquisition_channel
cust_03002,Chennai,South,2025-02-02,email
cust_03003,Pune,West,2025-05-27,affiliate
cust_03004,Chandigarh,North,2025-02-04,social
cust_03005,Mumbai,West,2024-05-11,organic
cust_03006,Bhubaneswar,East,2024-09-13,email
cust_03007,Chandigarh,North,2024-11-06,social
cust_03008,Chandigarh,North,2025-11-19,organic
cust_03009,Ahmedabad,West,2025-01-07,email
cust_03010,Chennai,South,2025-03-20,paid_search
cust_03011,Nagpur,Central,2025-05-29,email
cust_03012,Mumbai,West,2024-09-10,social
cust_03013,Kolkata,East,2025-11-06,organic
cust_03014,Chennai,South,2025-04-17,affiliate
cust_03015,Pune,West,2025-08-16,paid_search
cust_03016,Raipur,Central,2025-06-08,paid_search
cust_03017,Lucknow,North,2025-03-11,paid_search
cust_03018,Bengaluru,South,2024-01-22,organic
cust_03019,Chennai,South,2025-02-12,social
cust_03020,Chennai,South,2024-03-31,paid_search
cust_03021,Mumbai,West,2025-02-26,affiliate
cust_03022,Chennai,South,2025-05-05,affiliate
cust_03023,Bhubaneswar,East,2025-01-16,social
cust_03024,Bengaluru,South,2024-08-03,organic
cust_03025,Chandigarh,North,2024-02-11,social
cust_03026,Hyderabad,South,2025-04-14,organic
cust_03027,Mumbai,West,2025-05-03,email
cust_03028,Bhubaneswar,East,2024-11-30,paid_search
cust_03029,Bengaluru,South,2025-05-16,affiliate
cust_03030,Mumbai,West,2025-06-29,paid_search
cust_03031,Lucknow,North,2024-12-24,organic
cust_03032,Chennai,South,2024-02-03,affiliate
cust_03033,Bengaluru,South,2025-09-01,paid_search
cust_03034,Nagpur,Central,2024-11-22,email
cust_03035,Mumbai,West,2025-04-15,email
cust_03036,Bhubaneswar,East,2025-09-29,paid_search
cust_03037,Delhi,North,2024-09-10,paid_search
cust_03038,Chennai,South,2025-03-11,paid_search
cust_03039,Bhubaneswar,East,2024-01-14,email
cust_03040,Chennai,South,2025-09-11,affiliate
cust_03041,Nagpur,Central,2024-02-11,organic
cust_03042,Mumbai,West,2025-01-13,social
cust_03043,Bengaluru,South,2024-09-03,organic
cust_03044,Mumbai,West,2024-01-26,social
cust_03045,Nagpur,Central,2024-11-19,email
cust_03046,Chennai,South,2025-10-16,email
cust_03047,Guwahati,East,2024-04-26,paid_search
cust_03048,Bhopal,Central,2024-07-23,paid_search
cust_03049,Bengaluru,South,2024-05-12,organic
cust_03050,Raipur,Central,2024-03-28,organic
cust_03051,Lucknow,North,2024-06-10,paid_search
cust_03052,Guwahati,East,2025-02-04,email
cust_03053,Mumbai,West,2025-06-30,paid_search
cust_03054,Kolkata,East,2025-04-28,organic
cust_03055,Kolkata,East,2025-06-23,social
cust_03056,Kolkata,East,2025-05-15,organic
cust_03057,Lucknow,North,2024-09-25,organic
cust_03058,Hyderabad,South,2025-09-22,affiliate
cust_03059,Hyderabad,South,2024-04-30,organic
cust_03060,Guwahati,East,2025-05-04,paid_search
cust_03061,Chennai,South,2024-03-18,paid_search
cust_03062,Chennai,South,2025-06-19,organic
cust_03063,Raipur,Central,2024-03-01,organic
cust_03064,Hyderabad,South,2024-05-31,organic
cust_03065,Chennai,South,2024-09-30,paid_search
cust_03066,Hyderabad,South,2025-05-01,email
cust_03067,Chennai,South,2024-02-01,paid_search
cust_03068,Pune,West,2024-06-29,paid_search
cust_03069,Hyderabad,South,2024-08-21,paid_search
cust_03070,Chandigarh,North,2025-05-26,affiliate
cust_03071,Raipur,Central,2025-11-04,organic
cust_03072,Pune,West,2025-03-05,email
cust_03073,Mumbai,West,2024-12-21,organic
cust_03074,Mumbai,West,2024-08-23,affiliate
cust_03075,Nagpur,Central,2025-07-29,organic
cust_03076,Chennai,South,2024-03-16,organic
cust_03077,Bhubaneswar,East,2024-03-31,paid_search
cust_03078,Guwahati,East,2024-05-20,organic
cust_03079,Bengaluru,South,2024-07-06,social
cust_03080,Bengaluru,South,2024-11-19,social
cust_03081,Lucknow,North,2025-10-24,social
cust_03082,Bhubaneswar,East,2025-03-31,organic
cust_03083,Pune,West,2024-09-25,social
cust_03084,Mumbai,West,2024-05-28,organic
cust_03085,Chennai,South,2025-03-29,affiliate
cust_03086,Chennai,South,2024-06-26,social
cust_03087,Chennai,South,2025-11-14,paid_search
cust_03088,Kolkata,East,2024-11-30,email
cust_03089,Nagpur,Central,2025-01-20,paid_search
cust_03090,Nagpur,Central,2025-09-24,paid_search
cust_03091,Bhopal,Central,2024-08-01,organic
cust_03092,Mumbai,West,2024-11-26,social
cust_03093,Raipur,Central,2025-01-07,paid_search
cust_03094,Hyderabad,South,2024-07-08,organic
cust_03095,Chandigarh,North,2024-02-08,email
cust_03096,Lucknow,North,2024-07-17,organic
cust_03097,Hyderabad,South,2024-03-19,social
cust_03098,Bengaluru,South,2025-04-17,organic
cust_03099,Chandigarh,North,2024-01-06,paid_search
cust_03100,Raipur,Central,2024-08-09,email
cust_03101,Bengaluru,South,2025-09-10,organic
cust_03102,Raipur,Central,2025-02-02,social
cust_03103,Mumbai,West,2025-04-14,social
cust_03104,Kolkata,East,2025-04-12,email
cust_03105,Bhubaneswar,East,2024-07-27,organic
cust_03106,Chennai,South,2025-03-18,email
cust_03107,Kolkata,East,2024-06-03,paid_search
cust_03108,Bengaluru,South,2025-03-20,paid_search
cust_03109,Nagpur,Central,2025-04-23,paid_search
cust_03110,Bengaluru,South,2025-09-05,paid_search
cust_03111,Hyderabad,South,2025-10-05,paid_search
cust_03112,Ahmedabad,West,2024-01-17,organic
cust_03113,Kolkata,East,2024-07-28,paid_search
cust_03114,Chennai,South,2025-01-17,social
cust_03115,Kolkata,East,2024-08-13,paid_search
cust_03116,Chandigarh,North,2025-03-09,organic
cust_03117,Guwahati,East,2025-08-20,paid_search
cust_03118,Bengaluru,South,2024-06-29,paid_search
cust_03119,Bengaluru,South,2025-09-17,social
cust_03120,Delhi,North,2025-09-09,email
cust_03121,Hyderabad,South,2025-10-01,paid_search
cust_03122,Bengaluru,South,2024-02-21,social
cust_03123,Chennai,South,2024-07-24,organic
cust_03124,Chennai,South,2024-03-27,affiliate
cust_03125,Bengaluru,South,2024-03-25,organic
cust_03126,Kolkata,East,2024-02-07,paid_search
cust_03127,Delhi,North,2024-11-03,organic
cust_03128,Guwahati,East,2024-03-02,organic
cust_03129,Raipur,Central,2024-07-26,email
cust_03130,Hyderabad,South,2025-11-17,organic
cust_03131,Bhopal,Central,2025-09-10,organic
cust_03132,Chandigarh,North,2025-10-17,organic
cust_03133,Chandigarh,North,2024-01-26,affiliate
cust_03134,Ahmedabad,West,2025-04-07,email
cust_03135,Mumbai,West,2025-03-19,affiliate
cust_03136,Ahmedabad,West,2024-04-02,email
cust_03137,Delhi,North,2025-09-26,email
cust_03138,Pune,West,2024-10-10,paid_search
cust_03139,Hyderabad,South,2025-11-14,organic
cust_03140,Bengaluru,South,2024-03-20,organic
cust_03141,Delhi,North,2025-03-31,organic
cust_03142,Raipur,Central,2024-04-01,social
cust_03143,Delhi,North,2025-10-26,organic
cust_03144,Ahmedabad,West,2025-03-01,organic
cust_03145,Bhubaneswar,East,2024-02-22,social
cust_03146,Pune,West,2024-05-30,organic
cust_03147,Ahmedabad,West,2024-09-08,organic
cust_03148,Ahmedabad,West,2024-01-10,organic
cust_03149,Bengaluru,South,2024-01-07,social
cust_03150,Delhi,North,2025-10-09,organic
cust_03151,Kolkata,East,2025-11-17,organic
cust_03152,Bengaluru,South,2025-01-10,organic
cust_03153,Lucknow,North,2025-09-23,social
cust_03154,Chennai,South,2025-04-03,organic
cust_03155,Hyderabad,South,2024-01-20,organic
cust_03156,Delhi,North,2025-05-15,email
cust_03157,Lucknow,North,2024-01-13,email
cust_03158,Raipur,Central,2025-07-25,organic
cust_03159,Hyderabad,South,2024-09-13,organic
cust_03160,Nagpur,Central,2024-04-08,organic
cust_03161,Raipur,Central,2024-06-29,social
cust_03162,Chandigarh,North,2025-04-23,organic
cust_03163,Pune,West,2025-08-15,affiliate
cust_03164,Bhubaneswar,East,2025-02-03,email
cust_03165,Kolkata,East,2024-04-22,paid_search
cust_03166,Lucknow,North,2025-09-22,organic
cust_03167,Hyderabad,South,2025-07-07,email
cust_03168,Lucknow,North,2024-10-13,social
cust_03169,Guwahati,East,2025-01-23,email
cust_03170,Nagpur,Central,2025-11-05,organic
cust_03171,Guwahati,East,2024-09-21,social
cust_03172,Mumbai,West,2024-01-19,email
cust_03173,Nagpur,Central,2024-04-12,affiliate
cust_03174,Kolkata,East,2025-02-24,paid_search
cust_03175,Delhi,North,2025-11-29,paid_search
cust_03176,Pune,West,2025-06-01,paid_search
cust_03177,Chennai,South,2025-03-08,social
cust_03178,Lucknow,North,2024-08-14,affiliate
cust_03179,Bhubaneswar,East,2024-11-03,paid_search
cust_03180,Nagpur,Central,2024-01-27,organic
cust_03181,Chennai,South,2024-09-16,organic
cust_03182,Bhubaneswar,East,2025-03-12,social
cust_03183,Lucknow,North,2025-09-26,email
cust_03184,Delhi,North,2025-10-07,organic
cust_03185,Chandigarh,North,2025-07-28,paid_search
cust_03186,Pune,West,2024-01-16,affiliate
cust_03187,Mumbai,West,2025-07-21,paid_search
cust_03188,Lucknow,North,2024-06-02,organic
cust_03189,Chennai,South,2025-03-07,paid_search
cust_03190,Bengaluru,South,2025-10-24,paid_search
cust_03191,Chandigarh,North,2025-09-13,organic
cust_03192,Guwahati,East,2025-04-10,social
cust_03193,Guwahati,East,2024-07-28,paid_search
cust_03194,Kolkata,East,2024-12-30,social
cust_03195,Chennai,South,2025-05-07,social
cust_03196,Kolkata,East,2024-12-25,organic
cust_03197,Chandigarh,North,2024-10-10,organic
cust_03198,Chandigarh,North,2024-10-08,organic
cust_03199,Nagpur,Central,2025-02-23,organic
cust_03200,Ahmedabad,West,2024-01-26,social
cust_03201,Nagpur,Central,2025-11-29,organic
cust_03202,Nagpur,Central,2024-03-12,social
cust_03203,Kolkata,East,2025-11-20,organic
cust_03204,Bhopal,Central,2024-01-25,organic
cust_03205,Hyderabad,South,2024-12-24,organic
cust_03206,Chandigarh,North,2024-10-19,paid_search
cust_03207,Lucknow,North,2025-02-05,social
cust_03208,Chandigarh,North,2024-10-30,email
cust_03209,Chandigarh,North,2025-09-20,organic
cust_03210,Chennai,South,2024-01-12,social
cust_03211,Pune,West,2025-11-20,social
cust_03212,Mumbai,West,2025-04-27,organic
cust_03213,Kolkata,East,2025-06-29,organic
cust_03214,Chandigarh,North,2024-04-07,organic
cust_03215,Pune,West,2024-02-15,organic
cust_03216,Chennai,South,2024-10-04,email
cust_03217,Chandigarh,North,2024-08-13,paid_search
cust_03218,Bengaluru,South,2025-07-02,paid_search
cust_03219,Hyderabad,South,2025-09-19,social
cust_03220,Chennai,South,2024-10-26,paid_search
cust_03221,Mumbai,West,2025-06-21,social
cust_03222,Pune,West,2024-02-11,organic
cust_03223,Guwahati,East,2025-06-03,paid_search
cust_03224,Lucknow,North,2024-03-10,organic
cust_03225,Mumbai,West,2025-04-12,organic
cust_03226,Guwahati,East,2024-09-24,organic
cust_03227,Chennai,South,2024-10-17,social
cust_03228,Bhubaneswar,East,2024-07-12,social
cust_03229,Bhubaneswar,East,2024-10-09,social
cust_03230,Hyderabad,South,2025-09-04,organic
cust_03231,Delhi,North,2025-07-20,affiliate
cust_03232,Kolkata,East,2024-08-26,organic
cust_03233,Chandigarh,North,2024-07-24,email
cust_03234,Delhi,North,2024-12-22,social
cust_03235,Lucknow,North,2025-04-24,paid_search
cust_03236,Raipur,Central,2024-05-07,paid_search
cust_03237,Chennai,South,2025-05-23,social
cust_03238,Hyderabad,South,2025-10-26,social
cust_03239,Bengaluru,South,2025-08-14,organic
cust_03240,Nagpur,Central,2025-01-18,email
cust_03241,Bhubaneswar,East,2024-08-11,organic
cust_03242,Bhopal,Central,2024-08-14,paid_search
cust_03243,Bengaluru,South,2025-06-03,social
cust_03244,Chandigarh,North,2024-11-14,email
cust_03245,Bhubaneswar,East,2024-03-15,paid_search
cust_03246,Bengaluru,South,2025-04-19,organic
cust_03247,Pune,West,2024-04-06,paid_search
cust_03248,Raipur,Central,2025-11-21,organic
cust_03249,Bengaluru,South,2024-10-19,paid_search
cust_03250,Raipur,Central,2024-08-27,paid_search
cust_03251,Bhubaneswar,East,2024-02-08,email
cust_03252,Chennai,South,2024-04-27,organic
cust_03253,Guwahati,East,2025-10-25,organic
cust_03254,Chandigarh,North,2025-01-10,paid_search
cust_03255,Ahmedabad,West,2025-09-23,organic
cust_03256,Delhi,North,2025-10-31,organic
cust_03257,Bengaluru,South,2024-02-04,paid_search
cust_03258,Bhubaneswar,East,2024-09-23,paid_search
cust_03259,Delhi,North,2025-08-09,organic
cust_03260,Delhi,North,2024-12-12,paid_search
cust_03261,Bhubaneswar,East,2024-12-22,email
cust_03262,Lucknow,North,2025-02-03,paid_search
cust_03263,Bengaluru,South,2025-05-06,organic
cust_03264,Hyderabad,South,2025-10-19,organic
cust_03265,Chennai,South,2025-09-12,organic
cust_03266,Bengaluru,South,2025-03-13,paid_search
cust_03267,Mumbai,West,2025-02-07,social
cust_03268,Raipur,Central,2024-09-09,organic
cust_03269,Delhi,North,2024-03-22,organic
cust_03270,Nagpur,Central,2025-05-11,organic
cust_03271,Guwahati,East,2024-01-02,organic
cust_03272,Bhubaneswar,East,2025-05-03,affiliate
cust_03273,Mumbai,West,2024-12-13,organic
cust_03274,Mumbai,West,2025-07-04,organic
cust_03275,Ahmedabad,West,2025-10-26,paid_search
cust_03276,Bhubaneswar,East,2025-01-22,organic
cust_03277,Kolkata,East,2025-02-04,organic
cust_03278,Bengaluru,South,2024-12-07,paid_search
cust_03279,Chandigarh,North,2024-09-18,organic
cust_03280,Kolkata,East,2024-03-03,organic
cust_03281,Chandigarh,North,2024-01-22,social
cust_03282,Bengaluru,South,2025-05-21,paid_search
cust_03283,Lucknow,North,2025-10-02,organic
cust_03284,Chennai,South,2024-02-07,email
cust_03285,Guwahati,East,2024-08-17,organic
cust_03286,Kolkata,East,2025-03-01,affiliate
cust_03287,Chennai,South,2025-05-08,affiliate
cust_03288,Delhi,North,2025-05-29,paid_search
cust_03289,Chennai,South,2025-04-30,organic
cust_03290,Hyderabad,South,2024-02-28,email
cust_03291,Mumbai,West,2024-06-26,paid_search
cust_03292,Guwahati,East,2024-11-24,organic
cust_03293,Bhubaneswar,East,2024-02-14,paid_search
cust_03294,Guwahati,East,2024-08-28,paid_search
cust_03295,Bhopal,Central,2024-09-26,email
cust_03296,Ahmedabad,West,2025-11-15,social
cust_03297,Bhubaneswar,East,2024-08-09,email
cust_03298,Bengaluru,South,2025-11-10,social
cust_03299,Delhi,North,2025-05-05,social
cust_03300,Raipur,Central,2025-04-29,paid_search
cust_03301,Hyderabad,South,2025-07-27,affiliate
cust_03302,Bengaluru,South,2025-08-12,affiliate
cust_03303,Nagpur,Central,2024-06-04,email
cust_03304,Ahmedabad,West,2024-10-21,social
cust_03305,Chandigarh,North,2025-01-04,paid_search
cust_03306,Delhi,North,2025-11-14,organic
cust_03307,Chandigarh,North,2024-01-29,email
cust_03308,Bhubaneswar,East,2024-11-29,organic
cust_03309,Delhi,North,2024-05-29,organic
cust_03310,Raipur,Central,2024-05-24,paid_search
cust_03311,Bhopal,Central,2025-06-17,paid_search
cust_03312,Guwahati,East,2024-05-21,paid_search
cust_03313,Guwahati,East,2025-07-09,organic
cust_03314,Hyderabad,South,2025-11-26,organic
cust_03315,Lucknow,North,2025-06-27,organic
cust_03316,Mumbai,West,2024-04-28,paid_search
cust_03317,Delhi,North,2024-04-09,organic
cust_03318,Lucknow,North,2024-11-01,social
cust_03319,Hyderabad,South,2025-01-20,organic
cust_03320,Lucknow,North,2025-06-28,paid_search
cust_03321,Chennai,South,2024-10-22,organic
cust_03322,Pune,West,2024-04-26,paid_search
cust_03323,Mumbai,West,2025-11-25,email
cust_03324,Kolkata,East,2025-09-25,organic
cust_03325,Pune,West,2025-04-02,paid_search
cust_03326,Bengaluru,South,2025-05-01,social
cust_03327,Mumbai,West,2025-10-16,organic
cust_03328,Kolkata,East,2024-11-28,email
cust_03329,Bengaluru,South,2024-04-11,affiliate
cust_03330,Raipur,Central,2025-02-28,social
cust_03331,Hyderabad,South,2024-11-11,affiliate
cust_03332,Lucknow,North,2025-07-13,paid_search
cust_03333,Bengaluru,South,2025-06-24,paid_search
cust_03334,Chennai,South,2024-11-26,organic
cust_03335,Hyderabad,South,2024-09-14,organic
cust_03336,Bhubaneswar,East,2024-10-22,organic
cust_03337,Nagpur,Central,2025-03-18,paid_search
cust_03338,Hyderabad,South,2025-03-21,paid_search
cust_03339,Guwahati,East,2024-12-24,organic
cust_03340,Hyderabad,South,2025-01-07,social
cust_03341,Pune,West,2025-11-25,organic
cust_03342,Chandigarh,North,2024-06-26,organic
cust_03343,Lucknow,North,2024-05-01,organic
cust_03344,Guwahati,East,2025-07-13,social
cust_03345,Bhubaneswar,East,2025-10-16,paid_search
cust_03346,Pune,West,2025-03-02,social
cust_03347,Bhubaneswar,East,2024-10-08,organic
cust_03348,Mumbai,West,2024-08-31,paid_search
cust_03349,Chennai,South,2024-11-23,affiliate
cust_03350,Chandigarh,North,2024-02-06,organic
cust_03351,Lucknow,North,2025-01-05,paid_search
cust_03352,Chandigarh,North,2024-07-07,organic
cust_03353,Bengaluru,South,2024-07-04,organic
cust_03354,Guwahati,East,2025-01-27,paid_search
cust_03355,Chennai,South,2025-11-05,organic
cust_03356,Kolkata,East,2024-05-24,paid_search
cust_03357,Guwahati,East,2025-09-30,affiliate
cust_03358,Bhubaneswar,East,2024-12-29,organic
cust_03359,Bhubaneswar,East,2025-11-12,organic
cust_03360,Hyderabad,South,2024-09-24,email
cust_03361,Hyderabad,South,2025-11-28,paid_search
cust_03362,Bhubaneswar,East,2025-04-06,email
cust_03363,Bhubaneswar,East,2025-04-13,organic
cust_03364,Hyderabad,South,2025-01-29,social
cust_03365,Bengaluru,South,2024-11-12,affiliate
cust_03366,Guwahati,East,2025-01-02,organic
cust_03367,Bhubaneswar,East,2025-08-18,email
cust_03368,Lucknow,North,2025-07-08,social
cust_03369,Chennai,South,2024-01-17,email
cust_03370,Raipur,Central,2025-05-01,organic
cust_03371,Delhi,North,2025-08-07,paid_search
cust_03372,Ahmedabad,West,2025-06-04,organic
cust_03373,Delhi,North,2024-12-14,affiliate
cust_03374,Bhubaneswar,East,2024-08-22,organic
cust_03375,Bengaluru,South,2025-04-16,organic
cust_03376,Lucknow,North,2025-04-09,email
cust_03377,Raipur,Central,2024-09-18,organic
cust_03378,Bengaluru,South,2024-10-11,paid_search
cust_03379,Raipur,Central,2024-09-15,organic
cust_03380,Bengaluru,South,2024-02-01,social
cust_03381,Pune,West,2024-01-23,organic
cust_03382,Bhopal,Central,2024-02-28,paid_search
cust_03383,Kolkata,East,2024-10-23,paid_search
cust_03384,Bengaluru,South,2024-12-23,organic
cust_03385,Bhubaneswar,East,2024-10-12,organic
cust_03386,Bhubaneswar,East,2025-10-30,organic
cust_03387,Raipur,Central,2024-06-06,social
cust_03388,Bengaluru,South,2024-10-02,organic
cust_03389,Hyderabad,South,2024-06-22,organic
cust_03390,Delhi,North,2024-07-28,organic
cust_03391,Kolkata,East,2025-02-12,paid_search
cust_03392,Bhopal,Central,2024-08-04,social
cust_03393,Delhi,North,2024-08-10,paid_search
cust_03394,Pune,West,2025-04-14,email
cust_03395,Raipur,Central,2025-08-04,social
cust_03396,Lucknow,North,2024-05-28,email
cust_03397,Lucknow,North,2024-03-18,social
cust_03398,Bhubaneswar,East,2024-06-16,organic
cust_03399,Kolkata,East,2025-02-08,affiliate
cust_03400,Chandigarh,North,2025-11-02,email
cust_03401,Ahmedabad,West,2024-04-22,paid_search
cust_03402,Kolkata,East,2024-01-30,organic
cust_03403,Bhopal,Central,2025-01-04,organic
cust_03404,Raipur,Central,2025-11-24,social
cust_03405,Mumbai,West,2025-01-21,paid_search
cust_03406,Guwahati,East,2025-10-09,social
cust_03407,Hyderabad,South,2025-03-25,paid_search
cust_03408,Bhubaneswar,East,2024-01-23,paid_search
cust_03409,Chandigarh,North,2024-10-26,organic
cust_03410,Kolkata,East,2025-06-23,organic
cust_03411,Chandigarh,North,2024-12-22,organic
cust_03412,Guwahati,East,2024-05-16,email
cust_03413,Lucknow,North,2024-05-06,paid_search
cust_03414,Chennai,South,2025-04-09,affiliate
cust_03415,Hyderabad,South,2024-11-20,social
cust_03416,Guwahati,East,2025-02-05,social
cust_03417,Mumbai,West,2024-09-18,paid_search
cust_03418,Chandigarh,North,2024-08-25,email
cust_03419,Pune,West,2025-04-11,affiliate
cust_03420,Pune,West,2024-01-06,social
cust_03421,Hyderabad,South,2024-10-31,organic
cust_03422,Guwahati,East,2024-09-16,social
cust_03423,Chennai,South,2025-06-29,organic
cust_03424,Delhi,North,2025-05-24,organic
cust_03425,Guwahati,East,2024-10-25,social
cust_03426,Lucknow,North,2024-07-02,email
cust_03427,Raipur,Central,2024-06-14,organic
cust_03428,Nagpur,Central,2024-05-27,organic
cust_03429,Mumbai,West,2024-07-10,email
cust_03430,Bhubaneswar,East,2025-06-16,organic
cust_03431,Kolkata,East,2024-02-01,organic
cust_03432,Nagpur,Central,2024-01-19,social
cust_03433,Hyderabad,South,2025-01-12,email
cust_03434,Delhi,North,2024-06-05,paid_search
cust_03435,Guwahati,East,2025-08-04,paid_search
cust_03436,Bengaluru,South,2025-06-10,organic
cust_03437,Bengaluru,South,2025-06-22,organic
cust_03438,Lucknow,North,2024-11-15,social
cust_03439,Kolkata,East,2024-11-02,email
cust_03440,Hyderabad,South,2024-10-24,organic
cust_03441,Hyderabad,South,2024-05-17,organic
cust_03442,Delhi,North,2025-02-01,organic
cust_03443,Bengaluru,South,2025-08-27,organic
cust_03444,Bhopal,Central,2024-06-28,organic
cust_03445,Bengaluru,South,2024-02-09,organic
cust_03446,Guwahati,East,2025-01-30,email
cust_03447,Ahmedabad,West,2024-10-06,organic
cust_03448,Hyderabad,South,2025-07-12,social
cust_03449,Ahmedabad,West,2025-08-22,paid_search
cust_03450,Guwahati,East,2025-10-27,email
cust_03451,Guwahati,East,2024-10-02,affiliate
cust_03452,Lucknow,North,2025-09-23,paid_search
cust_03453,Chandigarh,North,2024-03-23,organic
cust_03454,Raipur,Central,2024-09-17,social
cust_03455,Mumbai,West,2024-07-05,organic
cust_03456,Nagpur,Central,2025-10-08,organic
cust_03457,Raipur,Central,2025-02-24,organic
cust_03458,Delhi,North,2024-09-13,email
cust_03459,Mumbai,West,2024-04-16,organic
cust_03460,Bengaluru,South,2025-07-02,paid_search
cust_03461,Mumbai,West,2025-04-03,paid_search
cust_03462,Chandigarh,North,2025-08-20,social
cust_03463,Hyderabad,South,2024-11-02,organic
cust_03464,Mumbai,West,2024-04-14,email
cust_03465,Ahmedabad,West,2024-08-22,social
cust_03466,Guwahati,East,2025-03-10,paid_search
cust_03467,Hyderabad,South,2024-06-17,paid_search
cust_03468,Hyderabad,South,2024-02-19,email
cust_03469,Bhopal,Central,2025-07-30,social
cust_03470,Chennai,South,2025-01-06,paid_search
cust_03471,Hyderabad,South,2024-10-04,paid_search
cust_03472,Guwahati,East,2025-01-21,organic
cust_03473,Chennai,South,2025-05-31,organic
cust_03474,Guwahati,East,2024-01-01,organic
cust_03475,Hyderabad,South,2024-11-04,organic
cust_03476,Mumbai,West,2024-06-26,organic
cust_03477,Raipur,Central,2024-03-05,email
cust_03478,Bhopal,Central,2024-01-26,email
cust_03479,Bhubaneswar,East,2024-11-04,email
cust_03480,Bengaluru,South,2025-01-15,social
cust_03481,Ahmedabad,West,2024-12-21,social
cust_03482,Mumbai,West,2025-07-02,organic
cust_03483,Bhubaneswar,East,2024-11-16,social
cust_03484,Guwahati,East,2025-02-16,organic
cust_03485,Ahmedabad,West,2025-07-25,paid_search
cust_03486,Kolkata,East,2025-04-05,affiliate
cust_03487,Ahmedabad,West,2025-09-29,email
cust_03488,Chennai,South,2024-06-04,organic
cust_03489,Guwahati,East,2025-07-04,social
cust_03490,Bhubaneswar,East,2025-05-02,organic
cust_03491,Delhi,North,2025-02-11,organic
cust_03492,Mumbai,West,2024-01-03,organic
cust_03493,Kolkata,East,2025-01-14,organic
cust_03494,Lucknow,North,2025-08-23,social
cust_03495,Ahmedabad,West,2025-03-27,paid_search
cust_03496,Pune,West,2024-01-04,organic
cust_03497,Ahmedabad,West,2024-07-20,affiliate
cust_03498,Bengaluru,South,2025-02-02,paid_search
cust_03499,Ahmedabad,West,2025-07-22,paid_search
cust_03500,Bengaluru,South,2024-11-07,paid_search
cust_03501,Kolkata,East,2025-08-22,paid_search
cust_03502,Lucknow,North,2025-07-11,paid_search
cust_03503,Bhubaneswar,East,2024-07-06,social
cust_03504,Mumbai,West,2024-05-16,email
cust_03505,Guwahati,East,2025-09-23,organic
cust_03506,Kolkata,East,2025-02-16,paid_search
cust_03507,Ahmedabad,West,2025-08-17,organic
cust_03508,Kolkata,East,2025-10-07,email
cust_03509,Bengaluru,South,2024-10-24,organic
cust_03510,Bhopal,Central,2024-02-02,organic
cust_03511,Pune,West,2025-09-28,affiliate
cust_03512,Bhopal,Central,2025-02-12,paid_search
cust_03513,Bhopal,Central,2024-03-25,organic
cust_03514,Raipur,Central,2025-01-05,organic
cust_03515,Pune,West,2024-01-20,paid_search
cust_03516,Bhubaneswar,East,2024-07-21,affiliate
cust_03517,Delhi,North,2024-08-31,paid_search
cust_03518,Kolkata,East,2024-11-14,organic
cust_03519,Mumbai,West,2025-01-30,paid_search
cust_03520,Guwahati,East,2025-08-10,paid_search
cust_03521,Mumbai,West,2024-09-03,organic
cust_03522,Delhi,North,2025-05-29,email
cust_03523,Hyderabad,South,2025-10-21,organic
cust_03524,Bhubaneswar,East,2025-06-07,email
cust_03525,Hyderabad,South,2024-06-27,email
cust_03526,Chandigarh,North,2025-04-19,organic
cust_03527,Lucknow,North,2024-07-15,social
cust_03528,Ahmedabad,West,2024-11-30,social
cust_03529,Bhubaneswar,East,2025-03-20,social
cust_03530,Lucknow,North,2024-07-24,paid_search
cust_03531,Chandigarh,North,2024-01-03,organic
cust_03532,Hyderabad,South,2025-08-09,organic
cust_03533,Chandigarh,North,2025-05-24,social
cust_03534,Ahmedabad,West,2024-03-27,organic
cust_03535,Pune,West,2024-09-21,organic
cust_03536,Chennai,South,2024-07-02,paid_search
cust_03537,Bhubaneswar,East,2025-11-15,organic
cust_03538,Lucknow,North,2025-10-21,email
cust_03539,Hyderabad,South,2025-04-28,email
cust_03540,Raipur,Central,2024-11-04,email
cust_03541,Guwahati,East,2024-02-06,organic
cust_03542,Bhopal,Central,2024-06-21,paid_search
cust_03543,Hyderabad,South,2024-03-05,email
cust_03544,Hyderabad,South,2025-07-06,paid_search
cust_03545,Bengaluru,South,2024-03-02,social
cust_03546,Guwahati,East,2025-04-19,paid_search
cust_03547,Nagpur,Central,2025-10-28,paid_search
cust_03548,Delhi,North,2024-08-03,organic
cust_03549,Mumbai,West,2025-04-23,social
cust_03550,Pune,West,2025-09-07,organic
cust_03551,Kolkata,East,2024-10-26,email
cust_03552,Hyderabad,South,2024-11-10,paid_search
cust_03553,Guwahati,East,2024-05-20,organic
cust_03554,Hyderabad,South,2024-10-26,social
cust_03555,Pune,West,2025-09-03,paid_search
cust_03556,Bhubaneswar,East,2025-04-09,organic
cust_03557,Raipur,Central,2024-05-21,affiliate
cust_03558,Guwahati,East,2025-01-03,social
cust_03559,Kolkata,East,2025-05-09,paid_search
cust_03560,Pune,West,2024-02-24,email
cust_03561,Guwahati,East,2025-06-18,paid_search
cust_03562,Raipur,Central,2024-05-20,paid_search
cust_03563,Hyderabad,South,2024-07-25,organic
cust_03564,Bhopal,Central,2024-10-18,organic
cust_03565,Pune,West,2024-12-19,paid_search
