order_id,payment_type,payment_installments,payment_value
ord_24315,wallet,1,2032.06
ord_24316,wallet,1,9359.33
ord_24317,credit_card,3,1405.57
ord_24318,credit_card,1,8100.48
ord_24319,credit_card,5,7403.64
ord_24320,cod,1,8235.29
ord_24321,upi,1,2997.11
ord_24322,upi,1,4785.53
ord_24323,wallet,1,685.0
ord_24324,upi,1,643.03
ord_24325,credit_card,5,14094.32
ord_24326,upi,1,2622.37
ord_24327,credit_card,5,2989.01
ord_24328,upi,1,1703.8
ord_24329,cod,1,8769.57
ord_24330,cod,1,10738.15
ord_24331,wallet,1,20565.92
ord_24332,credit_card,3,927.68
ord_24333,upi,1,4450.86
ord_24334,upi,1,1243.32
ord_24335,upi,1,1448.06
ord_24336,upi,1,10528.19
ord_24337,credit_card,4,1228.22
ord_24338,debit_card,1,13708.27
ord_24339,credit_card,6,1274.77
ord_24340,credit_card,4,10161.28
ord_24341,credit_card,2,17481.47
ord_24342,wallet,1,526.84
ord_24343,debit_card,1,2302.12
ord_24344,cod,1,15202.4
ord_24345,upi,1,600.98
ord_24346,upi,1,4565.27
ord_24347,credit_card,6,14810.44
ord_24348,debit_card,1,8037.8
ord_24349,credit_card,5,1468.17
ord_24350,upi,1,16531.85
ord_24351,upi,1,11673.13
ord_24352,credit_card,4,6761.21
ord_24353,debit_card,1,1042.35
ord_24354,upi,1,1323.92
ord_24355,wallet,1,3842.53
ord_24356,wallet,1,3437.78
ord_24357,credit_card,1,2696.25
ord_24358,credit_card,2,4141.16
ord_24359,debit_card,1,6284.64
ord_24360,debit_card,1,6419.19
ord_24361,cod,1,8152.39
ord_24362,credit_card,6,2495.92
ord_24363,cod,1,7352.18
ord_24364,upi,1,428.17
ord_24365,credit_card,5,5603.28
ord_24366,credit_card,3,10937.08
ord_24367,credit_card,4,1273.43
ord_24368,credit_card,6,268.54
ord_24369,upi,1,2434.17
ord_24370,upi,1,2547.48
ord_24371,wallet,1,957.82
ord_24372,upi,1,1152.66
ord_24373,credit_card,4,11464.3
ord_24374,cod,1,1711.48
ord_24375,upi,1,2056.87
ord_24376,wallet,1,2117.86
ord_24377,upi,1,1173.1
ord_24378,upi,1,1330.24
ord_24379,credit_card,5,2584.23
ord_24380,credit_card,1,840.74
ord_24381,wallet,1,1984.53
ord_24382,debit_card,1,651.86
ord_24383,credit_card,6,1546.69
ord_24384,credit_card,4,477.06
ord_24385,wallet,1,7135.52
ord_24386,upi,1,7532.33
ord_24387,upi,1,1399.53
ord_24388,upi,1,228.38
ord_24389,credit_card,3,3638.88
ord_24390,credit_card,6,7916.23
ord_24391,credit_card,2,1972.78
ord_24392,credit_card,6,390.81
ord_24393,upi,1,8250.12
ord_24394,wallet,1,10136.1
ord_24395,cod,1,2630.81
ord_24396,upi,1,11538.09
ord_24397,credit_card,6,3320.43
ord_24398,credit_card,1,1153.79
ord_24399,cod,1,666.52
ord_24400,credit_card,6,928.9
ord_24401,credit_card,1,10724.39
ord_24402,credit_card,4,5342.17
ord_24403,upi,1,2899.94
ord_24404,upi,1,897.42
ord_24405,upi,1,1584.55
ord_24406,credit_card,1,729.01
ord_24407,debit_card,1,1074.82
ord_24408,upi,1,6818.41
ord_24409,debit_card,1,1525.5
ord_24410,upi,1,17821.8
ord_24411,credit_card,1,4315.68
ord_24412,upi,1,866.18
ord_24413,wallet,1,222.31
ord_24414,credit_card,1,834.05
ord_24415,debit_card,1,1208.07
ord_24416,credit_card,5,1902.06
ord_24417,cod,1,2182.4
ord_24418,cod,1,685.27
ord_24419,cod,1,7947.31
ord_24420,upi,1,5183.66
ord_24421,upi,1,1861.72
ord_24422,credit_card,2,2739.02
ord_24423,wallet,1,754.03
ord_24424,debit_card,1,1145.5
ord_24425,cod,1,1180.86
ord_24426,credit_card,5,428.92
ord_24427,credit_card,4,9044.68
ord_24428,upi,1,2191.62
ord_24429,debit_card,1,11465.82
ord_24430,upi,1,1366.68
ord_24431,credit_card,4,8655.87
ord_24432,upi,1,7716.94
ord_24433,upi,1,1035.7
ord_24434,cod,1,10677.22
ord_24435,wallet,1,11446.72
ord_24436,debit_card,1,10792.85
ord_24437,upi,1,3861.38
ord_24438,credit_card,3,2438.3
ord_24439,cod,1,8446.93
ord_24440,upi,1,1164.43
ord_24441,upi,1,1317.79
ord_24442,cod,1,564.11
ord_24443,credit_card,6,2552.06
ord_24444,upi,1,718.58
ord_24445,wallet,1,1413.45
ord_24446,upi,1,10042.3
ord_24447,upi,1,1417.72
ord_24448,upi,1,814.22
ord_24449,credit_card,2,10480.59
ord_24450,wallet,1,461.81
ord_24451,credit_card,4,1327.6
ord_24452,credit_card,2,2900.7
ord_24453,upi,1,7629.66
ord_24454,upi,1,1295.07
ord_24455,credit_card,3,6481.61
ord_24456,upi,1,2523.04
ord_24457,upi,1,6773.62
ord_24458,upi,1,6943.5
ord_24459,credit_card,5,10181.44
ord_24460,upi,1,5375.9
ord_24461,credit_card,2,8402.0
ord_24462,upi,1,801.8
ord_24463,wallet,1,1500.59
ord_24464,upi,1,4721.82
ord_24465,credit_card,3,724.31
ord_24466,cod,1,10195.78
ord_24467,credit_card,1,3421.3
ord_24468,upi,1,921.46
ord_24469,cod,1,2386.23
ord_24470,credit_card,3,7062.01
ord_24471,upi,1,8842.86
ord_24472,upi,1,1877.35
ord_24473,upi,1,487.98
ord_24474,upi,1,8347.94
ord_24475,upi,1,15008.94
ord_24476,upi,1,384.58
ord_24477,upi,1,15673.28
ord_24478,upi,1,15216.89
ord_24479,cod,1,1115.37
ord_24480,wallet,1,2504.62
ord_24481,wallet,1,7972.41
ord_24482,upi,1,707.55
ord_24483,cod,1,1327.54
ord_24484,cod,1,9452.26
ord_24485,upi,1,6339.99
ord_24486,credit_card,1,5234.03
ord_24487,debit_card,1,2217.99
ord_24488,upi,1,814.32
ord_24489,upi,1,5579.45
ord_24490,upi,1,10769.5
ord_24491,upi,1,2020.63
ord_24492,upi,1,17056.43
ord_24493,upi,1,668.05
ord_24494,upi,1,10366.51
ord_24495,upi,1,2337.07
ord_24496,credit_card,1,15725.93
ord_24497,credit_card,5,7240.5
ord_24498,credit_card,2,1290.51
ord_24499,wallet,1,1587.28
ord_24500,credit_card,5,3233.96
ord_24501,upi,1,1577.56
ord_24502,upi,1,2299.29
ord_24503,credit_card,5,3491.76
ord_24504,credit_card,6,13158.0
ord_24505,credit_card,6,2583.24
ord_24506,upi,1,7664.71
ord_24507,cod,1,801.64
ord_24508,wallet,1,8946.54
ord_24509,credit_card,1,3858.19
ord_24510,upi,1,11435.58
ord_24511,credit_card,5,10901.16
ord_24512,cod,1,10167.48
ord_24513,upi,1,10992.92
ord_24514,credit_card,3,3387.59
ord_24515,upi,1,671.34
ord_24516,upi,1,3042.13
ord_24517,cod,1,10858.61
ord_24518,wallet,1,884.04
ord_24519,upi,1,1426.26
ord_24520,upi,1,2211.52
ord_24521,upi,1,9186.46
ord_24522,upi,1,12860.15
ord_24523,credit_card,3,2993.86
ord_24524,credit_card,3,7769.64
ord_24525,upi,1,6450.94
ord_24526,upi,1,387.02
ord_24527,upi,1,7912.77
ord_24528,credit_card,1,9781.49
ord_24529,upi,1,13895.82
ord_24530,upi,1,7968.22
ord_24531,wallet,1,550.62
ord_24532,credit_card,6,14183.74
ord_24533,cod,1,1734.99
ord_24534,upi,1,1497.41
ord_24535,credit_card,1,7657.05
ord_24536,upi,1,411.04
ord_24537,upi,1,7231.89
ord_24538,debit_card,1,5435.78
ord_24539,cod,1,2430.84
ord_24540,wallet,1,12278.53
ord_24541,credit_card,1,14468.38
ord_24542,credit_card,3,7743.72
ord_24543,upi,1,449.13
ord_24544,upi,1,1982.44
ord_24545,debit_card,1,4997.74
ord_24546,credit_card,1,1975.19
ord_24547,debit_card,1,2478.64
ord_24548,debit_card,1,722.91
ord_24549,credit_card,3,9659.98
ord_24550,wallet,1,7473.24
ord_24551,wallet,1,5166.58
ord_24552,debit_card,1,1672.49
ord_24553,credit_card,6,961.31
ord_24554,credit_card,6,503.13
ord_24555,cod,1,673.87
ord_24556,credit_card,6,1046.92
ord_24557,credit_card,6,4067.1
ord_24558,upi,1,5854.3
ord_24559,debit_card,1,6070.59
ord_24560,upi,1,8424.55
ord_24561,credit_card,5,4524.14
ord_24562,upi,1,3009.58
ord_24563,upi,1,9823.83
ord_24564,credit_card,3,6428.02
ord_24565,upi,1,1176.33
ord_24566,cod,1,13559.07
ord_24567,debit_card,1,10237.64
ord_24568,upi,1,3641.37
ord_24569,wallet,1,9932.88
ord_24570,cod,1,12918.43
ord_24571,upi,1,7046.41
ord_24572,upi,1,8260.83
ord_24573,upi,1,605.71
ord_24574,upi,1,11537.06
ord_24575,upi,1,29497.57
ord_24576,upi,1,5437.01
ord_24577,upi,1,3718.99
ord_24578,cod,1,254.57
ord_24579,upi,1,11583.67
ord_24580,credit_card,2,404.37
ord_24581,upi,1,4915.45
ord_24582,debit_card,1,1644.57
ord_24583,upi,1,418.15
ord_24584,cod,1,8502.43
ord_24585,debit_card,1,5169.21
ord_24586,upi,1,2107.68
ord_24587,upi,1,7250.64
ord_24588,credit_card,2,1915.68
ord_24589,upi,1,5758.1
ord_24590,upi,1,2205.85
ord_24591,cod,1,5172.04
ord_24592,upi,1,7171.41
ord_24593,upi,1,2674.36
ord_24594,upi,1,6105.76
ord_24595,credit_card,3,993.38
ord_24596,credit_card,3,4440.39
ord_24597,debit_card,1,587.64
ord_24598,cod,1,384.23
ord_24599,upi,1,1354.41
ord_24600,upi,1,15538.7
ord_24601,debit_card,1,1051.21
ord_24602,credit_card,5,587.43
ord_24603,upi,1,7472.24
ord_24604,debit_card,1,1419.12
ord_24605,upi,1,1773.84
ord_24606,upi,1,8216.42
ord_24607,upi,1,1591.35
ord_24608,credit_card,2,1015.11
ord_24609,credit_card,3,734.04
ord_24610,debit_card,1,1647.61
ord_24611,upi,1,7020.08
ord_24612,upi,1,16543.03
ord_24613,credit_card,3,9527.65
ord_24614,upi,1,6754.89
ord_24615,cod,1,5909.86
ord_24616,credit_card,6,8637.47
ord_24617,cod,1,9431.67
ord_24618,debit_card,1,1333.35
ord_24619,upi,1,1777.06
ord_24620,cod,1,7257.62
ord_24621,upi,1,1239.82
ord_24622,credit_card,1,12919.09
ord_24623,wallet,1,2950.6
ord_24624,upi,1,4170.62
ord_24625,upi,1,1264.67
ord_24626,upi,1,5985.94
ord_24627,upi,1,13610.7
ord_24628,upi,1,1316.86
ord_24629,cod,1,2710.74
ord_24630,credit_card,5,405.04
ord_24631,cod,1,1079.53
ord_24632,debit_card,1,8749.46
ord_24633,upi,1,538.09
ord_24634,debit_card,1,5544.73
ord_24635,debit_card,1,746.73
ord_24636,wallet,1,14929.47
ord_24637,cod,1,2404.83
ord_24638,credit_card,3,277.55
ord_24639,upi,1,8690.02
ord_24640,cod,1,6199.81
ord_24641,debit_card,1,6254.88
ord_24642,upi,1,1673.21
ord_24643,wallet,1,2801.84
ord_24644,cod,1,1583.16
ord_24645,cod,1,13138.27
ord_24646,cod,1,7619.68
ord_24647,cod,1,859.34
ord_24648,credit_card,4,861.5
ord_24649,credit_card,1,1850.86
ord_24650,credit_card,6,711.0
ord_24651,debit_card,1,1292.79
ord_24652,upi,1,1615.23
ord_24653,upi,1,9806.96
ord_24654,credit_card,3,7736.79
ord_24655,credit_card,5,585.37
ord_24656,credit_card,1,1913.04
ord_24657,credit_card,3,599.21
ord_24658,upi,1,5947.93
ord_24659,wallet,1,1279.01
ord_24660,upi,1,1211.4
ord_24661,upi,1,7408.28
ord_24662,credit_card,2,7714.22
ord_24663,debit_card,1,1137.86
ord_24664,credit_card,4,10350.87
ord_24665,upi,1,7556.25
ord_24666,upi,1,8167.6
ord_24667,upi,1,9960.8
ord_24668,upi,1,6637.81
ord_24669,debit_card,1,9444.25
ord_24670,wallet,1,1917.08
ord_24671,credit_card,3,382.94
ord_24672,credit_card,1,17114.68
ord_24673,credit_card,2,9701.95
ord_24674,upi,1,12893.09
ord_24675,credit_card,5,3476.07
ord_24676,credit_card,5,13454.16
ord_24677,cod,1,652.7
ord_24678,upi,1,3247.02
ord_24679,upi,1,2210.87
ord_24680,wallet,1,1467.28
ord_24681,debit_card,1,548.43
ord_24682,credit_card,6,2936.82
ord_24683,upi,1,1869.73
ord_24684,upi,1,2010.48
ord_24685,wallet,1,14546.23
ord_24686,credit_card,2,1776.92
ord_24687,cod,1,2054.14
ord_24688,credit_card,4,7059.44
ord_24689,upi,1,674.25
ord_24690,upi,1,1823.18
ord_24691,debit_card,1,2563.76
ord_24692,upi,1,13539.21
ord_24693,upi,1,1323.51
ord_24694,debit_card,1,694.7
ord_24695,credit_card,4,7503.41
ord_24696,upi,1,714.96
ord_24697,cod,1,1496.71
ord_24698,upi,1,7583.9
ord_24699,cod,1,2362.59
ord_24700,upi,1,6251.7
ord_24701,upi,1,1886.89
ord_24702,credit_card,3,8861.0
ord_24703,cod,1,8312.87
ord_24704,wallet,1,7165.85
ord_24705,wallet,1,6456.41
ord_24706,upi,1,1168.73
ord_24707,upi,1,2308.86
ord_24708,upi,1,3056.03
ord_24709,credit_card,5,12224.94
ord_24710,upi,1,1038.34
ord_24711,wallet,1,11222.67
ord_24712,credit_card,2,2448.85
ord_24713,debit_card,1,2533.24
ord_24714,upi,1,1654.6
ord_24715,upi,1,1191.03
ord_24716,upi,1,909.58
ord_24717,upi,1,4020.84
ord_24718,upi,1,7783.57
ord_24719,cod,1,854.3
ord_24720,upi,1,1153.71
ord_24721,credit_card,6,810.55
ord_24722,credit_card,3,562.46
ord_24723,cod,1,11870.62
ord_24724,upi,1,2284.05
ord_24725,upi,1,7815.02
ord_24726,credit_card,2,5310.3
ord_24727,wallet,1,15064.41
ord_24728,upi,1,6706.07
ord_24729,cod,1,1461.99
ord_24730,credit_card,6,9133.0
ord_24731,upi,1,10584.94
ord_24732,wallet,1,6193.65
ord_24733,upi,1,3772.54
ord_24734,credit_card,1,1909.09
ord_24735,credit_card,5,8017.34
ord_24736,upi,1,2321.22
ord_24737,upi,1,1570.35
ord_24738,credit_card,6,823.43
ord_24739,upi,1,3649.12
ord_24740,credit_card,2,10968.1
ord_24741,upi,1,1121.48
ord_24742,debit_card,1,1105.04
ord_24743,credit_card,3,774.37
ord_24744,upi,1,6624.55
ord_24745,credit_card,2,2056.9
ord_24746,wallet,1,8127.24
ord_24747,upi,1,1108.91
ord_24748,cod,1,9189.15
ord_24749,upi,1,521.49
ord_24750,cod,1,12711.67
ord_24751,upi,1,6868.52
ord_24752,credit_card,4,7866.54
ord_24753,credit_card,1,2183.69
ord_24754,upi,1,14086.34
ord_24755,upi,1,22326.7
ord_24756,wallet,1,1085.31
ord_24757,credit_card,6,932.09
ord_24758,upi,1,5600.7
ord_24759,debit_card,1,2864.77
ord_24760,upi,1,1935.34
ord_24761,upi,1,1003.18
ord_24762,upi,1,1130.97
ord_24763,upi,1,2384.4
ord_24764,credit_card,4,6046.7
ord_24765,debit_card,1,1331.9
ord_24766,credit_card,5,1881.68
ord_24767,upi,1,1417.52
ord_24768,cod,1,4493.96
ord_24769,upi,1,1939.09
ord_24770,cod,1,10626.57
ord_24771,upi,1,1902.02
ord_24772,credit_card,4,1464.59
ord_24773,credit_card,1,2432.1
ord_24774,cod,1,2388.98
ord_24775,wallet,1,16692.06
ord_24776,credit_card,6,980.34
ord_24777,credit_card,6,1148.93
ord_24778,wallet,1,2996.49
ord_24779,credit_card,4,165.03
ord_24780,debit_card,1,9280.3
ord_24781,debit_card,1,6823.66
ord_24782,credit_card,1,1394.78
ord_24783,upi,1,8745.11
ord_24784,upi,1,4076.4
ord_24785,wallet,1,770.64
ord_24786,cod,1,11190.52
ord_24787,upi,1,1068.72
ord_24788,credit_card,3,501.92
ord_24789,upi,1,2971.16
ord_24790,credit_card,4,3460.08
ord_24791,wallet,1,1407.82
ord_24792,debit_card,1,5349.18
ord_24793,debit_card,1,11552.6
ord_24794,credit_card,6,2169.05
ord_24795,credit_card,5,9133.51
ord_24796,credit_card,3,3040.99
ord_24797,upi,1,1678.32
ord_24798,credit_card,3,3626.6
ord_24799,wallet,1,4827.49
ord_24800,credit_card,1,5351.39
ord_24801,upi,1,1929.37
ord_24802,credit_card,1,3671.38
ord_24803,upi,1,380.08
ord_24804,wallet,1,2515.64
ord_24805,credit_card,5,462.97
ord_24806,wallet,1,1801.3
ord_24807,upi,1,16586.99
ord_24808,credit_card,3,17064.4
ord_24809,upi,1,13468.35
ord_24810,upi,1,8632.93
ord_24811,upi,1,780.53
ord_24812,wallet,1,3019.26
ord_24813,debit_card,1,795.5
ord_24814,wallet,1,3400.21
ord_24815,upi,1,14298.4
ord_24816,credit_card,1,5350.51
ord_24817,credit_card,6,12109.51
ord_24818,debit_card,1,6713.03
ord_24819,wallet,1,7096.39
ord_24820,cod,1,13475.59
ord_24821,credit_card,2,2553.84
ord_24822,wallet,1,6623.78
ord_24823,upi,1,13267.31
ord_24824,cod,1,1874.93
ord_24825,upi,1,576.25
ord_24826,credit_card,4,12638.66
ord_24827,credit_card,5,568.46
ord_24828,cod,1,2500.67
ord_24829,credit_card,1,10461.21
ord_24830,wallet,1,20058.09
ord_24831,debit_card,1,251.21
ord_24832,upi,1,963.93
ord_24833,credit_card,1,4290.26
ord_24834,upi,1,807.08
ord_24835,credit_card,1,1958.16
ord_24836,upi,1,7217.78
ord_24837,credit_card,3,727.56
ord_24838,upi,1,392.03
ord_24839,wallet,1,783.71
ord_24840,credit_card,6,7102.87
ord_24841,cod,1,944.02
ord_24842,credit_card,5,5249.14
ord_24843,credit_card,4,804.47
ord_24844,cod,1,9964.11
ord_24845,credit_card,5,1027.82
ord_24846,upi,1,2100.77
ord_24847,cod,1,1570.01
ord_24848,upi,1,2641.42
ord_24849,cod,1,750.73
ord_24850,upi,1,7195.75
ord_24851,debit_card,1,14034.99
ord_24852,credit_card,6,1178.75
ord_24853,upi,1,12108.13
ord_24854,upi,1,928.93
ord_24855,credit_card,3,7683.12
ord_24856,upi,1,3048.78
ord_24857,wallet,1,2892.45
ord_24858,wallet,1,7538.73
ord_24859,credit_card,5,3484.21
ord_24860,credit_card,6,7442.57
ord_24861,credit_card,1,6909.22
ord_24862,credit_card,3,9265.61
ord_24863,credit_card,6,8254.17
ord_24864,cod,1,1020.24
ord_24865,cod,1,493.84
ord_24866,upi,1,13779.48
ord_24867,credit_card,4,11450.49
ord_24868,upi,1,1860.18
ord_24869,upi,1,2357.93
ord_24870,upi,1,4140.24
ord_24871,credit_card,6,971.4
ord_24872,credit_card,5,795.36
ord_24873,upi,1,2773.0
ord_24874,credit_card,6,1667.83
ord_24875,upi,1,802.17
ord_24876,credit_card,1,4437.08
ord_24877,credit_card,1,6284.19
ord_24878,wallet,1,529.04
ord_24879,credit_card,5,1273.95
ord_24880,upi,1,836.19
ord_24881,credit_card,1,1283.36
ord_24882,upi,1,3771.69
ord_24883,upi,1,6150.72
ord_24884,cod,1,1336.08
ord_24885,credit_card,1,2206.59
ord_24886,debit_card,1,4221.65
ord_24887,cod,1,1326.81
ord_24888,upi,1,889.93
ord_24889,credit_card,6,452.9
ord_24890,credit_card,3,2099.65
ord_24891,debit_card,1,11230.92
ord_24892,credit_card,4,7427.92
ord_24893,cod,1,1151.37
ord_24894,upi,1,5048.03
ord_24895,credit_card,4,8032.41
ord_24896,upi,1,294.98
ord_24897,debit_card,1,1299.77
ord_24898,debit_card,1,2353.9
ord_24899,credit_card,3,8843.63
ord_24900,wallet,1,8826.77
ord_24901,upi,1,9064.46
ord_24902,upi,1,732.71
ord_24903,wallet,1,2328.32
ord_24904,upi,1,1595.38
ord_24905,upi,1,7203.73
ord_24906,credit_card,1,1301.35
ord_24907,credit_card,2,11158.27
ord_24908,upi,1,1730.85
ord_24909,upi,1,5167.11
ord_24910,cod,1,440.16
ord_24911,upi,1,4675.29
ord_24912,debit_card,1,3396.32
ord_24913,upi,1,3426.56
ord_24914,credit_card,4,1195.06
ord_24915,debit_card,1,450.32
ord_24916,upi,1,1905.76
ord_24917,upi,1,9990.39
ord_24918,credit_card,2,1095.19
ord_24919,credit_card,3,1688.46
ord_24920,upi,1,8587.17
ord_24921,credit_card,2,7582.53
ord_24922,debit_card,1,2095.11
ord_24923,credit_card,2,2047.05
ord_24924,cod,1,1242.7
ord_24925,debit_card,1,1001.07
ord_24926,upi,1,426.18
ord_24927,upi,1,6573.67
ord_24928,credit_card,5,1003.07
ord_24929,cod,1,725.62
ord_24930,credit_card,5,2538.34
ord_24931,credit_card,3,14609.77
ord_24932,credit_card,5,461.39
ord_24933,debit_card,1,3920.42
ord_24934,debit_card,1,7432.44
ord_24935,upi,1,9586.33
ord_24936,debit_card,1,8597.39
ord_24937,credit_card,1,11350.76
ord_24938,upi,1,10785.03
ord_24939,debit_card,1,1981.68
ord_24940,debit_card,1,819.52
ord_24941,upi,1,1944.91
ord_24942,upi,1,755.17
ord_24943,cod,1,10940.82
ord_24944,upi,1,1029.92
ord_24945,credit_card,4,1125.99
ord_24946,debit_card,1,16734.6
ord_24947,upi,1,460.44
ord_24948,credit_card,4,1445.45
ord_24949,upi,1,9138.0
ord_24950,debit_card,1,2866.98
ord_24951,wallet,1,25478.7
ord_24952,upi,1,573.07
ord_24953,credit_card,4,1060.28
ord_24954,wallet,1,2623.36
ord_24955,debit_card,1,6853.82
ord_24956,upi,1,1610.96
ord_24957,upi,1,6073.66
ord_24958,upi,1,1647.67
ord_24959,wallet,1,1438.22
ord_24960,wallet,1,7539.5
ord_24961,cod,1,3381.31
ord_24962,cod,1,6089.29
ord_24963,credit_card,6,8310.49
ord_24964,debit_card,1,1673.27
ord_24965,upi,1,904.7
ord_24966,credit_card,1,5260.75
ord_24967,cod,1,1277.76
ord_24968,upi,1,1801.39
ord_24969,upi,1,1023.25
ord_24970,credit_card,6,12996.28
ord_24971,debit_card,1,2324.95
ord_24972,credit_card,3,10226.74
ord_24973,upi,1,2200.74
ord_24974,cod,1,9056.84
ord_24975,credit_card,5,8978.53
ord_24976,debit_card,1,894.35
ord_24977,upi,1,4489.93
ord_24978,cod,1,7872.11
ord_24979,credit_card,6,11796.42
ord_24980,debit_card,1,1104.27
ord_24981,credit_card,6,1053.07
ord_24982,upi,1,743.81
ord_24983,cod,1,1389.83
ord_24984,upi,1,7569.79
ord_24985,credit_card,2,1814.69
ord_24986,debit_card,1,394.55
ord_24987,credit_card,6,971.89
ord_24988,credit_card,2,2096.74
ord_24989,cod,1,1883.46
ord_24990,upi,1,1628.3
ord_24991,upi,1,1284.64
ord_24992,upi,1,8467.13
ord_24993,wallet,1,4241.7
ord_24994,upi,1,17346.35
ord_24995,credit_card,2,1595.55
ord_24996,upi,1,7583.15
ord_24997,upi,1,8993.44
ord_24998,upi,1,5226.69
ord_24999,debit_card,1,1144.93
ord_25000,credit_card,5,1832.16
ord_25001,upi,1,3453.43
ord_25002,credit_card,2,11044.39
ord_25003,upi,1,4456.56
ord_25004,wallet,1,2209.2
ord_25005,credit_card,3,2812.43
ord_25006,cod,1,1885.95
ord_25007,wallet,1,2506.4
ord_25008,upi,1,2254.41
ord_25009,credit_card,1,5561.19
ord_25010,upi,1,2465.45
ord_25011,credit_card,4,6985.73
ord_25012,debit_card,1,2341.52
ord_25013,cod,1,6401.24
ord_25014,upi,1,10903.1
ord_25015,debit_card,1,2303.03
ord_25016,credit_card,3,1145.38
ord_25017,upi,1,696.62
ord_25018,upi,1,13070.99
ord_25019,wallet,1,6457.96
ord_25020,upi,1,1751.95
ord_25021,upi,1,1047.09
ord_25022,upi,1,2101.15
ord_25023,wallet,1,2058.9
ord_25024,wallet,1,714.42
ord_25025,cod,1,507.32
ord_25026,cod,1,7298.07
ord_25027,credit_card,3,1948.08
ord_25028,wallet,1,5751.46
ord_25029,wallet,1,1473.92
ord_25030,credit_card,6,1771.26
ord_25031,upi,1,474.66
ord_25032,upi,1,8187.39
ord_25033,credit_card,5,4639.8
ord_25034,cod,1,945.65
ord_25035,cod,1,21873.15
ord_25036,upi,1,3411.78
ord_25037,upi,1,491.84
ord_25038,credit_card,5,9566.35
ord_25039,wallet,1,6205.59
ord_25040,credit_card,6,1326.81
ord_25041,wallet,1,2028.23
ord_25042,credit_card,2,18424.84
ord_25043,cod,1,8448.82
ord_25044,credit_card,4,2349.23
ord_25045,upi,1,4050.59
ord_25046,credit_card,1,1031.5
ord_25047,credit_card,1,12384.06
ord_25048,credit_card,5,13542.51
ord_25049,upi,1,2865.7
ord_25050,credit_card,1,3926.68
ord_25051,upi,1,14502.52
ord_25052,upi,1,10576.59
ord_25053,credit_card,6,807.71
ord_25054,credit_card,3,1610.29
ord_25055,upi,1,1431.52
ord_25056,debit_card,1,449.08
ord_25057,cod,1,375.51
ord_25058,cod,1,7720.75
ord_25059,cod,1,9306.17
ord_25060,upi,1,1184.16
ord_25061,cod,1,1153.61
ord_25062,credit_card,3,5143.78
ord_25063,upi,1,2100.04
ord_25064,cod,1,830.84
ord_25065,debit_card,1,3517.17
ord_25066,debit_card,1,7191.15
ord_25067,credit_card,5,469.96
ord_25068,cod,1,2626.16
ord_25069,upi,1,9559.27
ord_25070,cod,1,15560.98
ord_25071,wallet,1,9326.97
ord_25072,upi,1,10422.38
ord_25073,upi,1,1888.57
ord_25074,credit_card,5,7493.57
ord_25075,upi,1,7847.99
ord_25076,credit_card,5,1376.77
ord_25077,upi,1,1219.11
ord_25078,upi,1,6353.49
ord_25079,upi,1,4435.74
ord_25080,cod,1,8864.57
ord_25081,cod,1,4851.8
ord_25082,cod,1,851.61
ord_25083,cod,1,3283.91
ord_25084,upi,1,2111.39
ord_25085,wallet,1,1132.34
ord_25086,upi,1,7603.48
ord_25087,cod,1,7738.13
ord_25088,cod,1,905.92
ord_25089,credit_card,2,4000.79
ord_25090,credit_card,2,750.81
ord_25091,credit_card,3,5686.35
ord_25092,debit_card,1,2581.91
ord_25093,upi,1,2822.4
ord_25094,upi,1,7315.55
ord_25095,credit_card,5,3687.93
ord_25096,credit_card,3,6413.32
ord_25097,wallet,1,14038.97
ord_25098,credit_card,6,8953.77
ord_25099,credit_card,5,812.61
ord_25100,upi,1,10465.3
ord_25101,credit_card,2,1032.74
ord_25102,upi,1,928.53
ord_25103,upi,1,252.81
ord_25104,cod,1,2457.12
ord_25105,upi,1,6418.0
ord_25106,upi,1,745.67
ord_25107,upi,1,1811.62
ord_25108,upi,1,1134.72
ord_25109,upi,1,1859.97
ord_25110,credit_card,4,1127.79
ord_25111,credit_card,6,4226.96
ord_25112,cod,1,959.49
ord_25113,upi,1,557.83
ord_25114,credit_card,4,1180.81
ord_25115,upi,1,564.74
ord_25116,upi,1,9003.45
ord_25117,credit_card,1,199.46
ord_25118,upi,1,7093.75
ord_25119,upi,1,8340.18
ord_25120,wallet,1,517.98
ord_25121,wallet,1,11321.24
ord_25122,upi,1,448.03
ord_25123,credit_card,2,6810.73
ord_25124,cod,1,10631.98
ord_25125,upi,1,1235.63
ord_25126,debit_card,1,1002.51
ord_25127,credit_card,1,1151.27
ord_25128,upi,1,1914.71
ord_25129,debit_card,1,3711.7
ord_25130,debit_card,1,5768.69
ord_25131,upi,1,2264.73
ord_25132,upi,1,2370.28
ord_25133,upi,1,1822.98
ord_25134,upi,1,313.61
ord_25135,cod,1,1548.71
ord_25136,credit_card,1,4029.84
ord_25137,credit_card,2,1711.19
ord_25138,credit_card,3,861.9
ord_25139,wallet,1,8242.62
ord_25140,cod,1,483.38
ord_25141,cod,1,20125.82
ord_25142,wallet,1,2820.68
ord_25143,credit_card,2,5628.97
ord_25144,credit_card,2,380.87
ord_25145,cod,1,4322.0
ord_25146,upi,1,3885.61
ord_25147,debit_card,1,12005.78
ord_25148,debit_card,1,1171.19
ord_25149,wallet,1,1529.31
ord_25150,credit_card,1,5897.61
