review_id,order_id,review_score,review_creation_ts
rev_18030,ord_27148,2,2025-12-19 13:12:00.000000000
rev_18031,ord_27150,4,2024-11-27 01:26:24.000000000
rev_18032,ord_27151,3,2025-06-05 13:40:47.999999999
rev_18033,ord_27152,4,2025-04-16 02:52:48.000000000
rev_18034,ord_27153,2,2024-01-24 03:50:24.000000000
rev_18035,ord_27154,2,2025-05-08 04:33:36.000000000
rev_18036,ord_27158,5,2024-02-12 09:50:24.000000000
rev_18037,ord_27159,4,2025-11-27 06:43:12.000000000
rev_18038,ord_27160,1,2025-06-21 02:52:48.000000000
rev_18039,ord_27161,1,2025-01-09 06:00:00.000000000
rev_18040,ord_27162,3,2025-07-15 04:33:36.000000000
rev_18041,ord_27163,3,2024-05-29 02:09:36.000000000
rev_18042,ord_27164,5,2025-12-10 00:14:24.000000000
rev_18043,ord_27165,4,2025-06-01 16:19:12.000000000
rev_18044,ord_27166,4,2025-10-11 15:07:12.000000000
rev_18045,ord_27167,4,2025-04-01 20:09:36.000000000
rev_18046,ord_27168,3,2025-09-03 23:16:48.000000000
rev_18047,ord_27170,3,2024-05-08 11:16:48.000000000
rev_18048,ord_27171,2,2024-10-23 03:07:12.000000000
rev_18049,ord_27172,5,2025-10-25 05:02:24.000000000
rev_18050,ord_27174,4,2025-01-08 23:45:36.000000000
rev_18051,ord_27175,5,2024-07-16 05:31:12.000000000
rev_18052,ord_27177,5,2025-04-25 01:12:00.000000000
rev_18053,ord_27180,5,2024-07-26 03:36:00.000000000
rev_18054,ord_27181,3,2025-02-18 15:36:00.000000000
rev_18055,ord_27182,2,2024-09-16 03:36:00.000000000
rev_18056,ord_27183,4,2024-06-24 17:45:36.000000000
rev_18057,ord_27186,3,2024-04-26 13:55:12.000000000
rev_18058,ord_27188,4,2025-03-17 01:55:12.000000000
rev_18059,ord_27190,4,2025-09-11 08:09:36.000000000
rev_18060,ord_27193,4,2024-08-24 22:04:48.000000000
rev_18061,ord_27194,3,2024-02-13 00:14:24.000000000
rev_18062,ord_27195,4,2024-09-23 08:52:48.000000000
rev_18063,ord_27197,5,2024-04-13 20:09:36.000000000
rev_18064,ord_27198,3,2025-09-15 09:36:00.000000000
rev_18065,ord_27199,5,2025-12-23 06:28:48.000000000
rev_18066,ord_27200,2,2025-07-29 13:40:47.999999999
rev_18067,ord_27201,3,2024-11-29 12:57:36.000000000
rev_18068,ord_27202,2,2025-09-02 04:19:12.000000000
rev_18069,ord_27203,3,2024-08-19 04:33:36.000000000
rev_18070,ord_27204,3,2025-12-08 19:12:00.000000000
rev_18071,ord_27205,3,2024-10-28 09:21:36.000000000
rev_18072,ord_27206,4,2025-06-15 14:38:24.000000000
rev_18073,ord_27208,5,2025-05-15 14:24:00.000000000
rev_18074,ord_27209,5,2024-09-03 13:40:47.999999999
rev_18075,ord_27210,5,2024-04-14 17:02:24.000000000
rev_18076,ord_27211,4,2024-12-17 05:31:12.000000000
rev_18077,ord_27212,1,2024-05-05 02:24:00.000000000
rev_18078,ord_27215,2,2024-03-20 19:26:24.000000000
rev_18079,ord_27217,3,2024-03-15 07:12:00.000000000
rev_18080,ord_27218,5,2025-07-06 12:28:48.000000000
rev_18081,ord_27219,4,2025-12-16 16:04:48.000000000
rev_18082,ord_27220,4,2024-12-14 23:16:48.000000000
rev_18083,ord_27221,5,2025-12-18 14:09:36.000000000
rev_18084,ord_27223,5,2025-04-30 08:09:36.000000000
rev_18085,ord_27224,4,2024-06-06 02:52:48.000000000
rev_18086,ord_27225,4,2025-12-04 12:57:36.000000000
rev_18087,ord_27226,2,2025-10-13 04:19:12.000000000
rev_18088,ord_27228,2,2024-02-11 00:14:24.000000000
rev_18089,ord_27229,3,2024-10-27 08:24:00.000000000
rev_18090,ord_27232,3,2025-12-13 00:57:36.000000000
rev_18091,ord_27234,1,2024-12-23 11:31:12.000000000
rev_18092,ord_27236,5,2025-04-28 19:40:48.000000000
rev_18093,ord_27238,4,2025-08-22 20:38:24.000000000
rev_18094,ord_27240,4,2025-08-01 14:52:48.000000000
rev_18095,ord_27241,4,2025-02-24 11:45:36.000000000
rev_18096,ord_27242,5,2024-05-15 19:26:24.000000000
rev_18097,ord_27243,4,2025-09-01 00:00:00.000000000
rev_18098,ord_27244,4,2025-06-10 09:21:36.000000000
rev_18099,ord_27245,3,2025-08-19 16:19:12.000000000
rev_18100,ord_27247,3,2024-07-29 08:52:48.000000000
rev_18101,ord_27248,4,2024-09-10 07:12:00.000000000
rev_18102,ord_27252,4,2025-05-19 22:33:36.000000000
rev_18103,ord_27253,4,2024-09-05 01:55:12.000000000
rev_18104,ord_27254,2,2025-05-27 16:33:35.999999999
rev_18105,ord_27256,5,2025-06-04 10:33:36.000000000
rev_18106,ord_27257,4,2026-01-01 14:24:00.000000000
rev_18107,ord_27258,4,2024-08-21 20:24:00.000000000
rev_18108,ord_27259,3,2025-12-22 01:55:12.000000000
rev_18109,ord_27260,4,2025-07-30 04:48:00.000000000
rev_18110,ord_27261,5,2025-09-30 00:00:00.000000000
rev_18111,ord_27262,3,2025-09-01 15:21:36.000000000
rev_18112,ord_27263,1,2024-02-01 16:04:48.000000000
rev_18113,ord_27264,5,2025-02-24 18:14:24.000000000
rev_18114,ord_27265,5,2024-04-20 14:09:36.000000000
rev_18115,ord_27266,5,2025-06-13 18:00:00.000000000
rev_18116,ord_27267,3,2024-03-09 18:14:24.000000000
rev_18117,ord_27268,4,2024-02-19 14:09:36.000000000
rev_18118,ord_27269,2,2025-11-10 14:38:24.000000000
rev_18119,ord_27271,5,2025-05-21 01:55:12.000000000
rev_18120,ord_27272,3,2025-01-08 21:50:24.000000000
rev_18121,ord_27273,3,2025-09-18 17:16:48.000000000
rev_18122,ord_27274,2,2025-12-16 13:26:24.000000000
rev_18123,ord_27275,5,2024-03-10 02:24:00.000000000
rev_18124,ord_27277,5,2025-10-29 15:50:24.000000000
rev_18125,ord_27278,5,2024-04-06 06:14:24.000000000
rev_18126,ord_27279,3,2025-07-10 11:02:24.000000000
rev_18127,ord_27282,4,2024-04-09 19:26:24.000000000
rev_18128,ord_27283,2,2025-07-25 03:36:00.000000000
rev_18129,ord_27285,5,2025-11-24 21:50:24.000000000
rev_18130,ord_27286,3,2025-02-04 03:50:24.000000000
rev_18131,ord_27287,5,2025-11-06 18:00:00.000000000
rev_18132,ord_27288,5,2024-06-18 09:21:36.000000000
rev_18133,ord_27291,5,2024-04-05 12:00:00.000000000
rev_18134,ord_27292,4,2024-07-19 23:02:24.000000000
rev_18135,ord_27293,5,2024-05-17 05:16:48.000000000
rev_18136,ord_27294,2,2025-06-30 14:09:36.000000000
rev_18137,ord_27295,4,2025-08-10 18:43:12.000000000
rev_18138,ord_27296,4,2025-11-05 22:48:00.000000000
rev_18139,ord_27298,4,2024-09-18 10:48:00.000000000
rev_18140,ord_27299,5,2024-09-17 16:04:48.000000000
rev_18141,ord_27301,5,2025-04-22 09:50:24.000000000
rev_18142,ord_27302,5,2024-09-30 01:40:48.000000000
rev_18143,ord_27303,4,2024-09-01 00:14:24.000000000
rev_18144,ord_27304,5,2024-09-16 22:48:00.000000000
rev_18145,ord_27305,5,2025-07-04 17:16:48.000000000
rev_18146,ord_27306,5,2025-04-01 07:12:00.000000000
rev_18147,ord_27307,4,2025-05-14 10:04:48.000000000
rev_18148,ord_27308,3,2025-01-27 20:38:24.000000000
rev_18149,ord_27309,5,2024-02-06 21:07:12.000000000
rev_18150,ord_27310,4,2025-06-11 06:57:36.000000000
rev_18151,ord_27312,4,2024-06-20 10:48:00.000000000
rev_18152,ord_27313,2,2025-05-28 15:07:12.000000000
rev_18153,ord_27314,3,2025-10-18 09:50:24.000000000
rev_18154,ord_27315,2,2025-05-08 05:31:12.000000000
rev_18155,ord_27319,3,2024-05-22 09:07:12.000000000
rev_18156,ord_27323,5,2025-07-06 23:16:48.000000000
rev_18157,ord_27325,3,2025-12-10 13:12:00.000000000
rev_18158,ord_27327,2,2024-05-09 11:31:12.000000000
rev_18159,ord_27328,4,2025-01-26 18:14:24.000000000
rev_18160,ord_27329,5,2024-07-06 20:09:36.000000000
rev_18161,ord_27330,5,2025-12-13 19:55:12.000000000
rev_18162,ord_27331,5,2025-04-02 13:40:47.999999999
rev_18163,ord_27332,3,2025-06-23 09:50:24.000000000
rev_18164,ord_27334,2,2025-06-08 21:21:36.000000000
rev_18165,ord_27335,3,2025-10-19 21:36:00.000000000
rev_18166,ord_27336,2,2024-07-19 12:28:48.000000000
rev_18167,ord_27337,4,2024-07-13 06:43:12.000000000
rev_18168,ord_27339,5,2025-10-21 01:26:24.000000000
rev_18169,ord_27342,5,2025-09-16 02:09:36.000000000
rev_18170,ord_27344,5,2025-05-08 02:09:36.000000000
rev_18171,ord_27346,5,2024-01-21 19:26:24.000000000
rev_18172,ord_27348,2,2025-09-11 05:02:24.000000000
rev_18173,ord_27349,4,2024-02-24 15:50:24.000000000
rev_18174,ord_27350,4,2024-10-28 13:55:12.000000000
rev_18175,ord_27351,2,2025-07-23 04:33:36.000000000
rev_18176,ord_27352,5,2024-10-31 18:00:00.000000000
rev_18177,ord_27353,2,2025-02-05 00:43:12.000000000
rev_18178,ord_27354,5,2025-02-14 13:26:24.000000000
rev_18179,ord_27355,5,2025-11-05 05:31:12.000000000
rev_18180,ord_27356,2,2025-10-27 20:09:36.000000000
rev_18181,ord_27357,5,2024-03-14 13:26:24.000000000
rev_18182,ord_27358,4,2025-06-26 20:38:24.000000000
rev_18183,ord_27361,2,2025-02-12 15:50:24.000000000
rev_18184,ord_27363,5,2025-08-09 15:36:00.000000000
rev_18185,ord_27364,5,2025-04-03 12:43:12.000000000
rev_18186,ord_27365,3,2024-06-08 03:21:36.000000000
rev_18187,ord_27366,3,2025-05-12 06:00:00.000000000
rev_18188,ord_27367,4,2025-02-10 04:33:36.000000000
rev_18189,ord_27369,4,2025-11-20 11:45:36.000000000
rev_18190,ord_27372,5,2025-07-15 05:02:24.000000000
rev_18191,ord_27376,5,2025-01-07 12:43:12.000000000
rev_18192,ord_27377,3,2024-06-29 23:02:24.000000000
rev_18193,ord_27378,5,2024-04-18 06:57:36.000000000
rev_18194,ord_27379,4,2025-09-22 09:50:24.000000000
rev_18195,ord_27380,4,2024-09-25 14:38:24.000000000
rev_18196,ord_27381,5,2025-08-14 10:48:00.000000000
rev_18197,ord_27382,4,2025-05-16 11:45:36.000000000
rev_18198,ord_27383,1,2024-08-21 08:09:36.000000000
rev_18199,ord_27384,2,2025-10-06 07:12:00.000000000
rev_18200,ord_27387,5,2024-05-06 13:55:12.000000000
rev_18201,ord_27388,5,2025-04-26 19:55:12.000000000
rev_18202,ord_27389,4,2024-07-15 20:38:24.000000000
rev_18203,ord_27390,5,2024-10-03 14:09:36.000000000
rev_18204,ord_27391,5,2025-11-20 07:26:24.000000000
rev_18205,ord_27394,5,2024-08-29 05:02:24.000000000
rev_18206,ord_27395,5,2024-10-14 22:33:36.000000000
rev_18207,ord_27397,4,2024-07-31 01:55:12.000000000
rev_18208,ord_27398,3,2025-08-10 19:40:48.000000000
rev_18209,ord_27399,4,2025-08-30 03:50:24.000000000
rev_18210,ord_27400,2,2025-03-23 18:57:36.000000000
rev_18211,ord_27402,4,2024-05-14 02:38:24.000000000
rev_18212,ord_27403,4,2025-02-27 21:36:00.000000000
rev_18213,ord_27407,2,2025-04-29 21:36:00.000000000
rev_18214,ord_27408,4,2025-12-09 10:48:00.000000000
rev_18215,ord_27410,5,2024-02-23 11:31:12.000000000
rev_18216,ord_27411,3,2024-10-30 13:12:00.000000000
rev_18217,ord_27412,5,2025-09-24 03:07:12.000000000
rev_18218,ord_27414,3,2024-07-27 12:00:00.000000000
rev_18219,ord_27415,1,2026-01-02 12:28:48.000000000
rev_18220,ord_27416,5,2025-05-18 11:31:12.000000000
rev_18221,ord_27417,5,2024-11-16 13:26:24.000000000
rev_18222,ord_27420,4,2025-11-11 11:45:36.000000000
rev_18223,ord_27422,5,2024-04-27 06:57:36.000000000
rev_18224,ord_27423,5,2025-03-15 00:43:12.000000000
rev_18225,ord_27424,4,2024-11-19 12:57:36.000000000
rev_18226,ord_27425,4,2025-11-03 01:40:48.000000000
rev_18227,ord_27426,3,2025-08-14 22:19:12.000000000
rev_18228,ord_27428,4,2024-11-28 03:21:36.000000000
rev_18229,ord_27429,4,2024-02-02 05:31:12.000000000
rev_18230,ord_27430,3,2025-08-12 18:14:24.000000000
rev_18231,ord_27432,1,2024-05-20 12:00:00.000000000
rev_18232,ord_27434,4,2024-05-30 04:19:12.000000000
rev_18233,ord_27435,2,2025-08-05 04:48:00.000000000
rev_18234,ord_27436,5,2025-07-01 13:40:47.999999999
rev_18235,ord_27437,1,2024-01-24 00:28:48.000000000
rev_18236,ord_27438,5,2025-08-08 08:09:36.000000000
rev_18237,ord_27439,4,2024-11-27 15:36:00.000000000
rev_18238,ord_27440,5,2025-03-01 08:24:00.000000000
rev_18239,ord_27443,4,2024-11-01 09:07:12.000000000
rev_18240,ord_27444,5,2025-06-26 17:31:12.000000000
rev_18241,ord_27445,4,2025-02-28 21:50:24.000000000
rev_18242,ord_27447,4,2024-09-21 03:07:12.000000000
rev_18243,ord_27448,5,2025-01-20 15:21:36.000000000
rev_18244,ord_27450,5,2025-11-11 07:55:12.000000000
rev_18245,ord_27452,3,2024-08-21 16:33:35.999999999
rev_18246,ord_27453,5,2025-04-13 17:16:48.000000000
rev_18247,ord_27454,3,2024-11-10 10:19:12.000000000
rev_18248,ord_27457,4,2025-09-11 09:50:24.000000000
rev_18249,ord_27458,5,2024-08-25 03:36:00.000000000
rev_18250,ord_27459,4,2025-02-27 05:45:36.000000000
rev_18251,ord_27461,1,2024-02-11 08:52:48.000000000
rev_18252,ord_27462,5,2025-03-20 00:28:48.000000000
rev_18253,ord_27463,4,2025-12-10 00:00:00.000000000
rev_18254,ord_27464,3,2025-09-12 04:48:00.000000000
rev_18255,ord_27465,5,2024-07-05 17:02:24.000000000
rev_18256,ord_27466,4,2024-06-24 15:07:12.000000000
rev_18257,ord_27468,4,2024-03-31 18:14:24.000000000
rev_18258,ord_27471,5,2025-09-24 20:38:24.000000000
rev_18259,ord_27472,3,2024-11-10 10:04:48.000000000
rev_18260,ord_27474,2,2025-08-24 02:38:24.000000000
rev_18261,ord_27475,4,2024-04-08 04:04:48.000000000
rev_18262,ord_27478,5,2025-06-02 23:16:48.000000000
rev_18263,ord_27480,5,2025-10-29 09:36:00.000000000
rev_18264,ord_27481,4,2024-05-06 23:16:48.000000000
rev_18265,ord_27482,5,2024-10-28 04:04:48.000000000
rev_18266,ord_27483,1,2024-06-15 04:48:00.000000000
rev_18267,ord_27484,3,2025-07-13 08:09:36.000000000
rev_18268,ord_27488,4,2024-08-30 06:28:48.000000000
rev_18269,ord_27489,5,2025-08-22 05:16:48.000000000
rev_18270,ord_27490,4,2025-03-11 01:26:24.000000000
rev_18271,ord_27492,5,2024-05-30 00:28:48.000000000
rev_18272,ord_27493,5,2025-11-04 04:19:12.000000000
rev_18273,ord_27494,2,2024-10-23 07:26:24.000000000
rev_18274,ord_27495,4,2024-11-02 08:09:36.000000000
rev_18275,ord_27496,3,2024-07-25 05:16:48.000000000
rev_18276,ord_27497,2,2025-12-13 02:38:24.000000000
rev_18277,ord_27499,2,2024-03-22 10:19:12.000000000
rev_18278,ord_27502,4,2024-06-16 12:28:48.000000000
rev_18279,ord_27503,3,2025-04-30 04:33:36.000000000
rev_18280,ord_27504,1,2024-09-08 20:24:00.000000000
rev_18281,ord_27507,5,2025-03-10 06:14:24.000000000
rev_18282,ord_27508,5,2024-04-21 12:00:00.000000000
rev_18283,ord_27509,4,2024-10-27 21:50:24.000000000
rev_18284,ord_27510,4,2025-10-26 18:28:48.000000000
rev_18285,ord_27513,4,2025-09-21 23:16:48.000000000
rev_18286,ord_27514,5,2024-04-05 18:57:36.000000000
rev_18287,ord_27515,5,2024-05-02 05:45:36.000000000
rev_18288,ord_27516,3,2024-02-13 06:14:24.000000000
rev_18289,ord_27518,3,2025-09-11 07:26:24.000000000
rev_18290,ord_27519,4,2024-02-28 04:33:36.000000000
rev_18291,ord_27520,2,2025-01-14 02:38:24.000000000
rev_18292,ord_27521,5,2024-07-23 10:19:12.000000000
rev_18293,ord_27523,2,2025-09-03 16:19:12.000000000
rev_18294,ord_27526,5,2025-11-16 17:45:36.000000000
rev_18295,ord_27527,3,2025-10-25 06:57:36.000000000
rev_18296,ord_27528,5,2025-05-29 06:57:36.000000000
rev_18297,ord_27529,3,2025-05-04 10:33:36.000000000
rev_18298,ord_27530,5,2024-10-04 12:14:24.000000000
rev_18299,ord_27535,2,2024-08-08 00:00:00.000000000
rev_18300,ord_27536,5,2025-12-27 13:12:00.000000000
rev_18301,ord_27540,5,2024-08-27 22:33:36.000000000
rev_18302,ord_27541,5,2025-04-21 17:31:12.000000000
rev_18303,ord_27542,4,2024-05-30 08:24:00.000000000
rev_18304,ord_27545,5,2025-04-13 20:38:24.000000000
rev_18305,ord_27546,3,2024-11-07 22:48:00.000000000
rev_18306,ord_27548,5,2025-10-11 11:02:24.000000000
rev_18307,ord_27549,4,2024-06-07 00:43:12.000000000
rev_18308,ord_27550,4,2025-11-08 16:48:00.000000000
rev_18309,ord_27554,3,2024-06-03 01:12:00.000000000
rev_18310,ord_27555,2,2025-07-21 08:52:48.000000000
rev_18311,ord_27557,4,2025-03-07 09:50:24.000000000
rev_18312,ord_27558,3,2024-06-02 17:02:24.000000000
rev_18313,ord_27559,2,2025-09-03 23:45:36.000000000
rev_18314,ord_27560,5,2025-11-11 07:26:24.000000000
rev_18315,ord_27561,5,2025-06-12 14:52:48.000000000
rev_18316,ord_27562,4,2024-06-09 14:09:36.000000000
rev_18317,ord_27563,5,2024-11-29 11:31:12.000000000
rev_18318,ord_27565,3,2024-06-13 17:02:24.000000000
rev_18319,ord_27566,5,2024-06-06 04:33:36.000000000
rev_18320,ord_27568,5,2025-03-17 14:38:24.000000000
rev_18321,ord_27570,3,2025-05-22 22:33:36.000000000
rev_18322,ord_27571,5,2025-11-25 16:33:35.999999999
rev_18323,ord_27573,4,2024-01-25 14:52:48.000000000
rev_18324,ord_27574,4,2025-10-24 03:07:12.000000000
rev_18325,ord_27576,4,2024-08-06 06:28:48.000000000
rev_18326,ord_27577,4,2024-04-13 01:55:12.000000000
rev_18327,ord_27579,4,2024-02-14 18:28:48.000000000
rev_18328,ord_27580,3,2024-06-22 18:43:12.000000000
rev_18329,ord_27582,4,2025-07-30 11:31:12.000000000
rev_18330,ord_27586,3,2025-08-28 23:45:36.000000000
rev_18331,ord_27588,5,2024-02-11 17:02:24.000000000
rev_18332,ord_27589,5,2025-10-30 13:26:24.000000000
rev_18333,ord_27590,4,2025-04-01 20:52:48.000000000
rev_18334,ord_27591,2,2024-12-21 22:48:00.000000000
rev_18335,ord_27593,5,2025-04-24 04:19:12.000000000
rev_18336,ord_27594,4,2024-05-28 02:52:48.000000000
rev_18337,ord_27597,5,2025-06-21 20:24:00.000000000
rev_18338,ord_27599,2,2025-05-03 02:09:36.000000000
rev_18339,ord_27600,5,2025-05-25 12:57:36.000000000
rev_18340,ord_27601,5,2024-11-14 13:55:12.000000000
rev_18341,ord_27602,4,2025-11-07 14:24:00.000000000
rev_18342,ord_27603,4,2025-03-12 02:52:48.000000000
rev_18343,ord_27604,3,2025-08-02 15:50:24.000000000
rev_18344,ord_27605,2,2025-01-07 14:24:00.000000000
rev_18345,ord_27606,2,2025-08-31 23:02:24.000000000
rev_18346,ord_27607,5,2025-10-31 20:09:36.000000000
rev_18347,ord_27609,2,2025-12-19 18:28:48.000000000
rev_18348,ord_27610,5,2024-05-18 13:55:12.000000000
rev_18349,ord_27611,4,2025-10-01 02:38:24.000000000
rev_18350,ord_27612,5,2025-03-16 08:09:36.000000000
rev_18351,ord_27615,5,2024-05-17 12:28:48.000000000
rev_18352,ord_27617,3,2025-09-06 23:16:48.000000000
rev_18353,ord_27618,1,2025-06-01 19:40:48.000000000
rev_18354,ord_27621,3,2025-10-02 12:14:24.000000000
rev_18355,ord_27622,4,2025-06-30 22:04:48.000000000
rev_18356,ord_27627,5,2024-09-13 19:55:12.000000000
rev_18357,ord_27629,4,2024-06-30 12:57:36.000000000
rev_18358,ord_27630,4,2024-11-19 03:07:12.000000000
rev_18359,ord_27631,4,2025-05-17 17:02:24.000000000
rev_18360,ord_27632,5,2025-09-13 00:57:36.000000000
rev_18361,ord_27633,5,2025-11-11 07:12:00.000000000
rev_18362,ord_27636,5,2024-10-29 12:14:24.000000000
rev_18363,ord_27637,5,2025-09-07 14:09:36.000000000
rev_18364,ord_27638,4,2025-11-03 22:19:12.000000000
rev_18365,ord_27641,3,2025-11-11 21:50:24.000000000
rev_18366,ord_27644,5,2024-07-28 03:21:36.000000000
rev_18367,ord_27645,5,2024-04-23 12:00:00.000000000
rev_18368,ord_27646,4,2024-04-23 14:24:00.000000000
rev_18369,ord_27648,4,2025-07-02 02:09:36.000000000
rev_18370,ord_27649,4,2024-11-02 11:45:36.000000000
rev_18371,ord_27650,5,2025-05-05 16:48:00.000000000
rev_18372,ord_27652,5,2024-02-11 12:57:36.000000000
rev_18373,ord_27653,5,2024-04-17 20:24:00.000000000
rev_18374,ord_27656,4,2024-07-22 01:12:00.000000000
rev_18375,ord_27659,5,2024-10-27 02:24:00.000000000
rev_18376,ord_27663,5,2024-04-01 06:00:00.000000000
rev_18377,ord_27666,5,2024-05-25 02:52:48.000000000
rev_18378,ord_27668,4,2024-02-02 19:12:00.000000000
rev_18379,ord_27674,2,2024-03-31 20:24:00.000000000
rev_18380,ord_27675,5,2025-01-26 08:24:00.000000000
rev_18381,ord_27676,3,2025-10-05 15:50:24.000000000
rev_18382,ord_27677,4,2025-02-03 11:45:36.000000000
rev_18383,ord_27679,4,2024-09-07 06:14:24.000000000
rev_18384,ord_27681,2,2024-08-20 15:50:24.000000000
rev_18385,ord_27682,1,2024-10-17 09:50:24.000000000
rev_18386,ord_27683,4,2025-02-17 03:21:36.000000000
rev_18387,ord_27684,5,2025-11-26 22:19:12.000000000
rev_18388,ord_27685,3,2025-09-03 20:24:00.000000000
rev_18389,ord_27686,2,2024-07-02 23:31:12.000000000
rev_18390,ord_27687,2,2025-08-22 16:33:35.999999999
rev_18391,ord_27688,4,2024-11-11 18:14:24.000000000
rev_18392,ord_27690,5,2025-05-12 09:21:36.000000000
rev_18393,ord_27693,5,2025-07-01 14:52:48.000000000
rev_18394,ord_27694,4,2025-04-01 18:28:48.000000000
rev_18395,ord_27696,4,2025-03-24 08:38:24.000000000
rev_18396,ord_27697,5,2024-03-04 13:55:12.000000000
rev_18397,ord_27698,2,2025-01-28 12:00:00.000000000
rev_18398,ord_27700,4,2024-05-28 22:48:00.000000000
rev_18399,ord_27701,5,2025-01-24 14:38:24.000000000
rev_18400,ord_27702,4,2024-11-22 17:16:48.000000000
rev_18401,ord_27703,5,2024-03-02 01:55:12.000000000
rev_18402,ord_27704,3,2024-05-20 10:33:36.000000000
rev_18403,ord_27705,2,2025-01-25 03:21:36.000000000
rev_18404,ord_27706,2,2025-12-27 11:02:24.000000000
rev_18405,ord_27707,4,2025-02-04 19:26:24.000000000
rev_18406,ord_27709,5,2024-12-21 10:19:12.000000000
rev_18407,ord_27711,5,2024-02-02 15:07:12.000000000
rev_18408,ord_27712,5,2024-11-02 16:48:00.000000000
rev_18409,ord_27713,5,2025-11-19 09:21:36.000000000
rev_18410,ord_27715,3,2024-10-25 03:50:24.000000000
rev_18411,ord_27716,2,2025-06-30 19:12:00.000000000
rev_18412,ord_27717,4,2025-07-19 08:52:48.000000000
rev_18413,ord_27718,3,2025-04-29 17:31:12.000000000
rev_18414,ord_27722,5,2024-08-29 05:16:48.000000000
rev_18415,ord_27723,3,2025-10-03 04:33:36.000000000
rev_18416,ord_27725,3,2025-12-08 23:45:36.000000000
rev_18417,ord_27728,2,2024-06-14 05:45:36.000000000
rev_18418,ord_27729,5,2025-10-30 21:07:12.000000000
rev_18419,ord_27730,2,2025-08-14 04:19:12.000000000
rev_18420,ord_27731,5,2024-11-15 07:40:48.000000000
rev_18421,ord_27732,5,2024-07-31 20:09:36.000000000
rev_18422,ord_27734,4,2024-12-14 00:43:12.000000000
rev_18423,ord_27736,4,2025-10-05 00:28:48.000000000
rev_18424,ord_27738,2,2024-10-04 15:36:00.000000000
rev_18425,ord_27739,4,2025-07-02 08:24:00.000000000
rev_18426,ord_27740,3,2025-08-04 22:48:00.000000000
rev_18427,ord_27741,5,2024-11-25 16:33:35.999999999
rev_18428,ord_27742,5,2024-04-11 06:28:48.000000000
rev_18429,ord_27743,2,2025-07-26 06:57:36.000000000
rev_18430,ord_27744,4,2024-08-30 19:12:00.000000000
rev_18431,ord_27745,4,2024-05-11 01:55:12.000000000
rev_18432,ord_27746,3,2024-02-24 11:16:48.000000000
rev_18433,ord_27747,5,2024-10-02 04:33:36.000000000
rev_18434,ord_27749,5,2024-02-20 05:45:36.000000000
rev_18435,ord_27752,3,2025-04-30 23:45:36.000000000
rev_18436,ord_27753,4,2025-03-10 15:50:24.000000000
rev_18437,ord_27754,4,2024-07-17 17:31:12.000000000
rev_18438,ord_27755,4,2024-12-17 17:02:24.000000000
rev_18439,ord_27756,3,2025-05-08 05:45:36.000000000
rev_18440,ord_27758,5,2025-10-21 20:52:48.000000000
rev_18441,ord_27760,5,2024-06-20 15:50:24.000000000
rev_18442,ord_27762,5,2025-12-05 08:24:00.000000000
rev_18443,ord_27763,5,2025-12-08 21:50:24.000000000
rev_18444,ord_27764,3,2026-01-10 14:38:24.000000000
rev_18445,ord_27765,4,2024-08-04 02:24:00.000000000
rev_18446,ord_27767,3,2024-03-15 10:48:00.000000000
rev_18447,ord_27768,4,2024-02-03 14:52:48.000000000
rev_18448,ord_27770,5,2024-04-25 13:40:47.999999999
rev_18449,ord_27775,4,2025-04-07 06:28:48.000000000
rev_18450,ord_27777,4,2025-03-31 11:16:48.000000000
rev_18451,ord_27778,4,2025-05-24 09:21:36.000000000
rev_18452,ord_27779,5,2024-01-10 06:14:24.000000000
rev_18453,ord_27780,4,2025-09-26 21:07:12.000000000
rev_18454,ord_27781,5,2024-03-11 05:02:24.000000000
rev_18455,ord_27783,3,2025-12-27 22:19:12.000000000
rev_18456,ord_27784,4,2025-11-02 02:24:00.000000000
rev_18457,ord_27785,3,2025-04-06 09:50:24.000000000
rev_18458,ord_27786,5,2025-08-01 14:09:36.000000000
rev_18459,ord_27787,4,2024-06-04 11:45:36.000000000
rev_18460,ord_27788,3,2025-11-27 22:19:12.000000000
rev_18461,ord_27789,4,2024-02-03 16:19:12.000000000
rev_18462,ord_27790,4,2025-03-28 12:00:00.000000000
rev_18463,ord_27791,5,2025-01-16 10:19:12.000000000
rev_18464,ord_27792,1,2025-08-29 05:45:36.000000000
rev_18465,ord_27793,4,2025-07-21 05:31:12.000000000
rev_18466,ord_27796,4,2025-08-19 11:02:24.000000000
rev_18467,ord_27799,3,2025-07-19 13:12:00.000000000
rev_18468,ord_27800,5,2025-03-02 04:33:36.000000000
rev_18469,ord_27801,2,2024-09-20 21:50:24.000000000
rev_18470,ord_27802,5,2024-01-29 17:02:24.000000000
rev_18471,ord_27803,5,2025-07-06 03:50:24.000000000
rev_18472,ord_27804,3,2024-05-07 06:14:24.000000000
rev_18473,ord_27806,2,2024-08-07 09:07:12.000000000
rev_18474,ord_27807,5,2025-04-25 17:45:36.000000000
rev_18475,ord_27808,5,2024-08-20 05:45:36.000000000
rev_18476,ord_27809,4,2025-06-29 13:26:24.000000000
rev_18477,ord_27813,5,2025-04-14 08:24:00.000000000
rev_18478,ord_27814,4,2025-04-21 16:33:35.999999999
rev_18479,ord_27815,3,2024-04-09 05:31:12.000000000
